ENSG00000179097,HTR1F,g protein-coupled receptor activity,serotonin receptor activity,adenylate cyclase-inhibiting serotonin receptor signaling pathway,plasma membrane localization,chemical synaptic transmission,neurotransmitter receptor activity
ENSG00000134438,RAX,dna-binding transcription factor activity,transcription regulation by rna polymerase ii,eye morphogenesis,brain development,pattern specification process,tumorigenesis
ENSG00000101346,POFUT1,peptide-o-fucosyltransferase activity,notch signaling pathway,protein o-linked glycosylation,angiogenesis,regulation of dna-templated transcription,protein glycosylation
ENSG00000188517,COL25A1,collagen trimer,extracellular matrix structural constituent conferring tensile strength,plasma membrane,amyloid-beta binding,heparin binding,extracellular region
ENSG00000167748,KLK1,serine protease activity,proteolysis,extracellular matrix degradation,angiogenesis,tumor invasion,immune modulation
ENSG00000109743,BST1,cyclic adp-ribose generating,calcium signaling,immune modulation,cell proliferation,cell adhesion,inflammatory response
ENSG00000101938,CHRDL1,bone morphogenetic protein binding,transforming growth factor beta binding,synapse maturation,bmp signaling pathway,negative regulation of bmp signaling pathway,cellular component localization
ENSG00000121281,ADCY7,cyclic amp (camp) biosynthetic process,g protein-coupled receptor signaling pathway,cell growth regulation,inflammation modulation,tumorigenesis,cellular response to stimuli
ENSG00000197093,GAL3ST4,glycosyltransferase activity,proteoglycan modification,cell-cell signaling,glycoprotein biosynthesis,extracellular localization,tumor microenvironment remodeling
ENSG00000175785,PRIMA1,plasma membrane localization,anchoring junction,proline-rich domain,cell adhesion,signal transduction,synapse
ENSG00000101190,TCFL5,sequence-specific dna binding,transcriptional repression,cell differentiation,spermatogenesis,regulation of transcription by rna polymerase ii,negative regulation of transcription
ENSG00000168743,NPNT,integrin binding,tgf-beta receptor signaling pathway,extracellular matrix organization,cell adhesion,positive regulation of cell-substrate adhesion,basement membrane
ENSG00000137221,TJAP1,tight junction organization,protein binding,plasma membrane localization,bicellular tight junction,trans-golgi network,epithelial barrier disruption
ENSG00000116675,DNAJC6,clathrin binding,clathrin coat disassembly,protein tyrosine phosphatase activity,synaptic vesicle uncoating,intracellular transport,histone h2ax phosphorylation
ENSG00000154162,CDH12,cadherin binding,cell migration,cell-cell adhesion,adherens junction organization,homophilic cell adhesion,plasma membrane localization
ENSG00000187017,ESPN,sh3 domain binding,actin filament binding,microvillus assembly,cell projection formation,tumor microenvironment interaction,signal transduction pathway modulation
ENSG00000139269,INHBE,growth factor activity,cytokine activity,hormone activity,signal transduction,extracellular space,collagen-containing extracellular matrix
ENSG00000126231,PROZ,serine-type endopeptidase activity,protein binding,calcium ion binding,golgi lumen localization,extracellular region localization,exosome localization
ENSG00000179091,CYC1,electron transfer activity,ubiquinol-cytochrome-c reductase activity,mitochondrial electron transport,cellular respiration,proton transmembrane transport,membrane
ENSG00000100665,SERPINA4,serine-type endopeptidase inhibitor activity,protein binding,extracellular space,exosome,inflammation,coagulation
ENSG00000177511,ST8SIA3,glycosyltransferase activity,alpha-n-acetylneuraminate alpha-2,8-sialyltransferase activity,sialic acid binding,glycoprotein metabolic process,ganglioside biosynthetic process
ENSG00000113532,ST8SIA4,protein glycosylation,sialic acid binding,ganglioside biosynthetic process,n-glycan processing,golgi apparatus localization,tumor progression
ENSG00000140557,ST8SIA2,glycosyltransferase activity,ganglioside biosynthetic process,protein modification process,neuron projection extension,positive regulation of synapse assembly,response to cocaine
ENSG00000162545,CAMK2N1,protein kinase inhibitor activity,calcium-dependent protein kinase inhibitor activity,synaptic plasticity,inflammatory response regulation,tumor microenvironment modulation,cellular proliferation
ENSG00000184302,SIX6,dna binding,rna polymerase ii cis-regulatory region sequence-specific dna binding,regulation of transcription by rna polymerase ii,eye development,chromatin,nucleus
ENSG00000110080,ST3GAL4,sialylation,glycosyltransferase activity,positive regulation of blood coagulation,protein glycosylation,lipid metabolism,extracellular region localization
ENSG00000125813,PAX1,paired domain-containing protein activity,dna binding transcription factor activity,somitogenesis,skeletal system development,rna polymerase ii-specific dna binding,thymus development
ENSG00000163785,RYK,wnt receptor activity,protein tyrosine kinase activity,cell surface receptor protein tyrosine kinase signaling pathway,positive regulation of cell proliferation,axon guidance,planar cell polarity pathway
ENSG00000135678,CPM,metallocarboxypeptidase activity,peptide metabolic process,protein processing,extracellular region localization,exosome localization,tumor microenvironment modulation
ENSG00000185033,SEMA4B,neuropilin binding,chemorepellent activity,axon guidance,semaphorin-plexin signaling pathway,cell migration,immune modulation
ENSG00000182580,EPHB3,receptor tyrosine kinase activity,ephrin receptor activity,axon guidance receptor activity,cell migration,angiogenesis,epithelial-mesenchymal transition
ENSG00000141574,SECTM1,cytokine activity,t cell cytokine production,nf-kappab signaling,receptor ligand activity,immune response,positive regulation of immune response
ENSG00000112249,ASCC3,dna helicase activity,dna repair,ribosome assembly,chromatin remodeling,atp hydrolysis activity,protein binding
ENSG00000127074,RGS13,gtpase activity,negative regulation of g protein-coupled receptor signaling pathway,protein binding,cytosol localization,plasma membrane localization,nucleus localization
ENSG00000180875,GREM2,bmp binding,cytokine activity,negative regulation of bmp signaling pathway,embryonic body morphogenesis,sequestering of bmp from receptor via bmp binding,extracellular space localization
ENSG00000114982,KANSL3,protein binding,positive regulation of dna-templated transcription,chromatin organization,regulation of mitochondrial transcription,mitochondrion localization,nucleoplasm localization
ENSG00000169313,P2RY12,g protein-coupled receptor activity,adp binding,calcium-mediated signaling,platelet activation,cell adhesion,cell migration
ENSG00000172009,THOP1,metallopeptidase activity,protein binding,peptide metabolic process,proteolysis,cytosol localization,mitochondrial intermembrane space localization
ENSG00000104921,FCER2,ige binding,fc receptor-mediated immune complex endocytosis,immune response,macrophage activation,positive regulation of nitric-oxide synthase activity,fcεr signaling pathway
ENSG00000205810,KLRC3,carbohydrate binding,transmembrane signaling receptor activity,stimulatory c-type lectin receptor signaling pathway,regulation of natural killer cell activation,positive regulation of natural killer cell mediated cytotoxicity,plasma membrane
ENSG00000133116,KL,fibroblast growth factor binding,mapkkk cascade regulation,energy reserve metabolic process,calcium ion homeostasis,systemic arterial blood pressure regulation,carbohydrate metabolic process
ENSG00000096006,CRISP3,extracellular matrix,defense response,innate immune response,scp domain,granule lumen,immunomodulation
ENSG00000186074,CD300LF,immunoglobulin-like domain,plasma membrane localization,tlr signaling,cytokine signaling (il-4),phosphatidylserine binding,apoptosis regulation
ENSG00000275099,GGNBP2,negative regulation of cell population proliferation,blood vessel development,labyrinthine layer development,cytoplasmic vesicle localization,nuclear localization,gene expression regulation
ENSG00000172794,RAB37,gtpase activity,protein binding,gtp binding,plasma membrane,endosomal trafficking,golgi apparatus
ENSG00000152266,PTH,parathyroid hormone receptor binding,bone mineralization,calcium ion homeostasis,hormone activity,signal transduction,negative regulation of bone mineralization involved in bone maturation
ENSG00000127124,HIVEP3,dna-binding transcription factor activity,rna polymerase ii-specific,regulation of transcription by rna polymerase ii,positive regulation of dna-templated transcription,nuclear localization,cis-regulatory region sequence-specific dna binding
ENSG00000164035,EMCN,plasma membrane localization,extracellular region,cell adhesion,immune modulation,tumor microenvironment,metastasis
ENSG00000114631,PODXL2,glycosaminoglycan binding,protein binding,cell adhesion,plasma membrane localization,tumor cell migration,invasion
ENSG00000105472,CLEC11A,carbohydrate binding,cell population proliferation,signal transduction,protein binding,extracellular space localization,cytoplasm localization
ENSG00000101890,GUCY2F,cgmp biosynthetic process,receptor guanylyl cyclase signaling pathway,gtp binding,cyclic gmp-mediated signaling,signal transduction,photoreceptor disc membrane
ENSG00000158887,MPZ,myelin sheath,plasma membrane,cell aggregation,cell-cell adhesion via plasma-membrane adhesion molecules,structural molecule activity,chemical synaptic transmission
ENSG00000244486,SCARF2,scavenger receptor activity,cell adhesion,vesicle-mediated transport,focal adhesion,heterophilic cell-cell adhesion,protein binding
ENSG00000134258,VTCN1,t cell receptor signaling pathway,cytokine production,positive regulation of interleukin-2 production,negative regulation of t cell proliferation,apoptosis regulation,protozoan response
ENSG00000088827,SIGLEC1,sialoadhesin,carbohydrate binding,clathrin-dependent endocytosis,inflammatory response,negative regulation of type i interferon production,cell adhesion
ENSG00000119523,ALG2,dolichol-linked oligosaccharide biosynthetic process,protein n-linked glycosylation,endoplasmic reticulum,alpha-1,3/1,6-mannosyltransferase activity
ENSG00000170175,CHRNB1,nicotinic acetylcholine receptor activity,ligand-gated ion channel activity,synaptic transmission,muscle contraction,behavioral response to nicotine,membrane depolarization
ENSG00000104755,ADAM2,metallopeptidase activity,proteolysis,cell adhesion,integrin-mediated signaling pathway,tumor growth,invasion
ENSG00000074803,SLC12A1,sodium ion transport,potassium ion transport,chloride transmembrane transport,cell volume homeostasis,plasma membrane localization,monoatomic ion transport
ENSG00000139998,RAB15,gtpase activity,protein binding,gtp binding,exocytosis,positive regulation of regulated secretory pathway,plasma membrane localization
ENSG00000105697,HAMP,iron ion binding,hormone activity,negative regulation of iron export across plasma membrane,positive regulation of protein catabolic process,transcription by rna polymerase ii,immune response
ENSG00000109991,P2RX3,atp-gated cation channel activity,calcium ion transmembrane transport,purinergic nucleotide receptor signaling pathway,response to hypoxia,positive regulation of calcium-mediated signaling,tumor microenvironment modulation
ENSG00000141527,CARD14,card domain binding,positive regulation of nf-kappab transcription factor activity,negative regulation of apoptotic process,tumor necrosis factor-mediated signaling pathway,regulation of immune response,cytoplasmic localization
ENSG00000134762,DSC3,cell-cell adhesion,desmosome assembly,plasma membrane localization,homophilic cell adhesion,in utero embryonic development,extracellular region
ENSG00000160111,CPAMD8,serine-type endopeptidase inhibitor activity,plasma membrane localization,extracellular space,eye development,protease regulation,tumor progression
ENSG00000187094,CCK,peptide hormone receptor binding,neuropeptide hormone activity,signal transduction,hormone activity,axonogenesis,digestion
ENSG00000185149,NPY2R,g protein-coupled receptor activity,neuropeptide signaling pathway,adenylate cyclase-inhibiting g protein-coupled receptor signaling pathway,cell communication,locomotory behavior,signaling
ENSG00000075223,SEMA3C,chemorepellent activity,neuropilin binding,axon guidance,angiogenesis,cell migration,immune response
ENSG00000165949,IFI27,interferon signaling pathway,apoptosis regulation,transcriptional regulation,protein export from nucleus,type i interferon-mediated signaling pathway,mitochondrial localization
ENSG00000115705,TPO,peroxidase activity,iodide peroxidase activity,oxidoreductase activity,cellular oxidant detoxification,response to oxidative stress,cell surface localization
ENSG00000161298,ZNF382,dna binding,transcriptional regulation,rna polymerase ii regulation,tumorigenesis,gene expression modulation,nucleus localization
ENSG00000164509,IL31RA,cytokine receptor activity,cell surface receptor signaling pathway via jak-stat,immune system process,positive regulation of cell population proliferation,cytokine-mediated signaling pathway,inflammation response
ENSG00000091536,MYO15A,actin filament binding,actin cytoskeleton,cellular motility,myosin complex,stereocilium,cytoskeletal motor activity
ENSG00000166825,ANPEP,aminopeptidase activity,metallopeptidase activity,angiogenesis,peptide catabolic process,virus receptor activity,zinc ion binding
ENSG00000183607,GKN2,regulation of cell population proliferation,response to bacterium,protein binding,extracellular space localization,basal part of cell localization,none
ENSG00000125820,NKX2-2,homeobox protein,transcription factor activity,dna binding,neuron differentiation,pancreatic cell development,cell fate specification
ENSG00000136982,DSCC1,dna duplex unwinding,regulation of dna replication,mitotic sister chromatid cohesion,protein binding,dna binding,chromatin
ENSG00000122678,POLM,dna polymerase activity,double-strand break repair via nonhomologous end joining,dna replication,nucleoplasm localization,protein binding,metal ion binding
ENSG00000183671,GPR1,chemotaxis,cell adhesion,signal transduction,g protein coupling,extracellular signal sensing,cancer-related alterations
ENSG00000116785,CFHR3,complement component c3b binding,protein binding,complement activation,extracellular space,blood microparticle,immune system modulation
ENSG00000138771,SHROOM3,actin filament organization,regulation of cell shape,anchoring junction,adherens junction,apical protein localization,epithelial integrity
ENSG00000128322,IGLL1,antigen binding,protein binding,immunoglobulin mediated immune response,immune response,endoplasmic reticulum localization,membrane localization
ENSG00000108091,CCDC6,cytoskeleton organization,sh3 domain binding,protein binding,cell shape maintenance,tumor progression,metastasis
ENSG00000008516,MMP25,metalloendopeptidase activity,collagen catabolic process,extracellular matrix organization,proteolysis,inflammatory response,tumor microenvironment
ENSG00000139132,FGD4,rho gtpase regulation,filopodia formation,lamellipodia formation,actin cytoskeleton organization,cell migration,tumor invasion
ENSG00000164266,SPINK1,serine protease inhibitor activity,extracellular localization,positive regulation of epithelial cell proliferation,negative regulation of nitric oxide mediated signal transduction,regulation of acrosome reaction,extracellular matrix remodeling
ENSG00000147647,DPYS,dihydropyrimidinase activity,hydrolase activity,acting on carbon-nitrogen bonds,uracil catabolic process,thymine catabolic process,pyrimidine nucleobase catabolic process
ENSG00000197696,NMB,neuropeptide hormone activity,cell-cell signaling,immune response regulation,hormone secretion regulation,positive regulation of cell population proliferation,antiviral innate immune response
ENSG00000179943,FIZ1,transcriptional coactivator activity,rna polymerase ii-specific dna-binding transcription factor binding,receptor tyrosine kinase binding,chromatin localization,positive regulation of transcription by rna polymerase ii,nuclear localization
ENSG00000006116,CACNG3,voltage-gated calcium channel activity,calcium ion transmembrane transport,glutamatergic synapse formation,postsynaptic neurotransmitter receptor diffusion trapping,synaptic transmission regulation,cellular calcium homeostasis
ENSG00000185559,DLK1,negative regulation of notch signaling,protein binding,cytoplasmic localization,extracellular space localization,cell differentiation,imprinted gene expression
ENSG00000168702,LRP1B,receptor-mediated endocytosis,protein transport,low-density lipoprotein particle receptor activity,plasma membrane localization,lipid metabolism regulation,cellular signaling
ENSG00000238289,MICB,mhc class i polypeptide-related sequence,natural killer cell lectin-like receptor binding,peptide antigen binding,immune response-activating cell surface receptor signaling pathway,t cell mediated cytotoxicity,antigen processing and presentation
ENSG00000136457,CHAD,protein binding,bone development,extracellular matrix,cell adhesion,migration,tumor microenvironment
ENSG00000243480,AMY2A,amylase activity,carbohydrate metabolic process,extracellular space localization,calcium ion binding,hydrolase activity,glycosyl bond hydrolysis
ENSG00000021355,SERPINB1,serine-type endopeptidase inhibitor activity,negative regulation of interleukin-1 beta production,negative regulation of cell migration,cytolytic granule,secretory granule,extracellular exosome
ENSG00000054803,CBLN4,trans-synaptic signaling,synaptic transmission modulation,protein secretion,extracellular space localization,inhibitory synapse assembly,glutamatergic synapse
ENSG00000026559,KCNG1,potassium channel activity,voltage-gated potassium channel activity,monoatomic ion transmembrane transport,membrane localization,cellular excitability regulation,cancer cell proliferation
ENSG00000178342,KCNG2,potassium channel activity,voltage-gated potassium channel activity,regulation of potassium ion transport,protein homooligomerization,action potential,cellular growth
ENSG00000177981,ASB8,protein ubiquitination,intracellular signal transduction,protein binding,cytoplasm localization,signal transduction pathway regulation,oncogene modulation
ENSG00000100312,ACR,serine-type endopeptidase activity,proteolysis,protein binding,response to steroid hormone,acrosome reaction,zona pellucida penetration
ENSG00000257594,GALNT4,o-glycan processing,protein o-linked glycosylation,golgi apparatus localization,serine/threonine glycosylation,glycosyltransferase activity,cancer
ENSG00000108556,CHRNE,cholinergic,membrane depolarization,signal transduction,synaptic transmission,muscle contraction,acetylcholine receptor activity
ENSG00000138792,ENPEP,metallopeptidase activity,peptide binding,cell migration,angiogenesis,extracellular matrix remodeling,plasma membrane localization
ENSG00000112246,SIM1,transcriptional regulatory region sequence-specific dna binding,dna binding transcription factor activity,regulation of dna-templated transcription,protein heterodimerization activity,cell differentiation,ureteric bud development
ENSG00000139178,C1RL,serine-type endopeptidase activity,complement activation,classical pathway,proteolysis,innate immune response,extracellular space
ENSG00000110721,CHKA,ethanolamine kinase activity,histone kinase activity,phospholipid biosynthetic process,chromatin remodeling,lipid metabolic process,cancer development
ENSG00000124205,EDN3,endothelin b receptor binding,vasoconstriction,cell surface receptor signaling pathway,positive regulation of cell population proliferation,regulation of systemic arterial blood pressure by endothelin,neuron differentiation
ENSG00000112619,PRPH2,protein homodimerization activity,protein binding,photoreceptor outer segment organization,retina development,visual perception,low light intensity stimulus
ENSG00000149403,GRIK4,glutamate receptor signaling pathway,kainate selective glutamate receptor activity,ionotropic glutamate receptor signaling pathway,synaptic transmission,chemical synaptic transmission,postsynaptic membrane localization
ENSG00000159307,SCUBE1,signal transduction,inflammatory response,positive regulation of smoothened signaling pathway,protein binding,calcium ion binding,cell surface localization
ENSG00000175356,SCUBE2,calcium ion binding,hedgehog family protein binding,chondrocyte proliferation,signal transduction,bone morphogenesis,ossification
ENSG00000156853,ZNF689,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,histone binding,regulation of dna-templated transcription,metal ion binding,cytoplasm localization
ENSG00000118733,OLFM3,protein binding,signal transduction,extracellular space,tumor progression,kidney renal clear cell carcinoma (kirc),developmental processes
ENSG00000188613,NANOS1,translational repression,mrna binding,cell migration,post-transcriptional regulation,regulation of cell growth,epithelial cell migration
,DAZ3,mrna 3'-utr binding,translational activator activity,spermatogenesis,cell differentiation,protein binding,rna binding
ENSG00000171246,NPTX1,metal ion binding,endoplasmic reticulum localization,transport vesicle localization,mitochondrial fragmentation,cellular response to potassium ion,cellular response to glucose stimulus
ENSG00000124374,PAIP2B,mrna regulatory element binding,translation repression,negative regulation of translation,protein binding,cytoplasm localization,translational initiation
ENSG00000159184,HOXB13,dna-binding transcription factor activity,regulation of transcription by rna polymerase ii,epithelial cell maturation,angiogenesis,prostate gland development,negative regulation of transcription.
ENSG00000241563,CORT,neuropeptide hormone activity,g protein-coupled receptor binding,regulation of cell migration,adenylate cyclase-inhibiting g protein-coupled receptor signaling pathway,extracellular space,synapse
ENSG00000183067,IGSF5,cell-cell adhesion,tight junction,epithelial barrier function,paracellular permeability,tumor cell dissemination,metastasis
ENSG00000028203,VEZT,cell-cell adhesion,anchoring junction,adherens junction,myosin binding,cytoskeleton organization,plasma membrane localization
ENSG00000132465,JCHAIN,iga binding,immunoglobulin receptor binding,antigen binding,antibacterial humoral response,adaptive immune response,innate immune response
ENSG00000158488,CD1E,lipid binding,exogenous lipid antigen binding,endogenous lipid antigen binding,positive regulation of t cell mediated cytotoxicity,antigen processing and presentation,immune response
ENSG00000115598,IL1RL2,interleukin-1 receptor activity,cytokine-mediated signaling pathway,inflammatory response,cell surface receptor signaling pathway,positive regulation of interleukin-6 production,innate immune response
ENSG00000140015,KCNH5,potassium ion transport,voltage-gated potassium channel activity,regulation of membrane potential,regulation of g2/m transition of mitotic cell cycle,delayed rectifier potassium channel activity,transmembrane transporter binding
ENSG00000102539,MLNR,g protein-coupled receptor activity,hormone binding,signal transduction,plasma membrane localization,gastrointestinal motility regulation,motilin binding
ENSG00000106128,GHRHR,growth hormone-releasing hormone receptor activity,insulin-like growth factor signaling,g protein-coupled receptor activity,cell surface receptor signaling pathway,positive regulation of cell population proliferation,hormone secretion
ENSG00000136487,GH2,growth factor activity,jak-stat signaling pathway,receptor binding,hormone activity,animal organ development,cell proliferation
ENSG00000136697,IL1F10,interleukin-1 receptor binding,cytokine activity,inflammatory response,immune response,cytokine-mediated signaling pathway,extracellular space localization
ENSG00000227357,HLA-DRB4,peptide antigen binding,mhc class ii protein complex binding,adaptive immune response,antigen processing and presentation,positive regulation of t cell activation,plasma membrane localization
ENSG00000176919,C8G,complement activation,membrane attack complex,extracellular exosome,protein-containing complex binding,immune response regulation,tumor microenvironment modulation
ENSG00000137252,HCRTR2,orexin receptor activity,g protein-coupled receptor activity,peptide hormone binding,neuropeptide signaling pathway,phospholipase c-activating g protein-coupled receptor signaling pathway,cellular response to hormone stimulus
ENSG00000244414,CFHR1,complement activation,cytolysis,protein binding,c3b binding,extracellular space,immune evasion
ENSG00000154736,ADAMTS5,metallopeptidase activity,extracellular matrix binding,integrin binding,ecm organization,proteolysis,tumor invasion
ENSG00000185518,SV2B,synaptic vesicle exocytosis,transmembrane transporter activity,plasma membrane localization,neurotransmitter transport,protein binding,synapse
ENSG00000102349,KLF8,dna-binding transcription factor activity,transcriptional repression,rna polymerase ii cis-regulatory region sequence-specific dna binding,cell cycle regulation,angiogenesis,metastasis
ENSG00000184470,TXNRD2,thioredoxin-disulfide reductase (nadph) activity,mitochondrion localization,cellular oxidant detoxification,oxidoreductase activity,response to oxidative stress,protein homodimerization activity
ENSG00000162267,ITIH3,serine-type endopeptidase inhibitor activity,proteolytic activity regulation,extracellular region localization,exosome component,intercellular communication,tumor microenvironment modulation
ENSG00000177311,ZBTB38,dna-binding transcription factor activity,rna polymerase ii-specific dna binding,regulation of dna replication,dna damage response,negative regulation of dna-templated transcription,nucleoplasm localization
ENSG00000077498,TYR,tyrosinase activity,melanin biosynthesis,uv response,copper ion binding,cell population proliferation,pigmentation
ENSG00000126709,IFI6,apoptotic process,immune response,viral infection response,mitochondrial inner membrane localization,negative regulation of apoptosis,regulation of epidermal growth factor receptor signaling pathway
ENSG00000155903,RASA2,gtpase activator activity,ras protein signal transduction,signal transduction,cytosol localization,perinuclear region of cytoplasm localization,intracellular signal transduction
ENSG00000167157,PRRX2,dna binding,rna polymerase ii cis-regulatory region sequence-specific dna binding,regulation of dna-templated transcription,sequence-specific double-stranded dna binding,nucleus localization,transcription factor activity
ENSG00000172840,PDP2,pyruvate dehydrogenase phosphatase activity,mitochondrial matrix localization,metabolic reprogramming,glucose metabolism,response to starvation,immune cell differentiation
ENSG00000174080,CTSF,cysteine-type endopeptidase activity,lysosomal lumen localization,antigen processing and presentation,protein catabolic process,extracellular matrix degradation,tumor cell invasion
ENSG00000181826,RELL1,p38mapk cascade regulation,plasma membrane localization,protein binding,microtubule cytoskeleton,membrane compartmentalization,cell signaling
ENSG00000141384,TAF4B,rna polymerase ii preinitiation complex assembly,transcription factor tfiid complex,nucleoplasm,nf-κb binding,cell differentiation,positive regulation of transcription initiation by rna polymerase ii
ENSG00000242950,ERVW-1,syncytium formation,myoblast fusion,plasma membrane,cellular adhesion,membrane fusion,tumor cell proliferation
ENSG00000164776,PHKG1,histone kinase activity,glycogen metabolic process,carbohydrate metabolic process,chromatin remodeling,signal transduction,cytoplasm localization
ENSG00000126861,OMG,cell adhesion,extracellular matrix interaction,neuron projection regeneration,plasma membrane localization,tumor cell behavior,tumor invasion and metastasis
ENSG00000185924,RTN4RL1,receptor-like protein activity,axon development,extracellular matrix binding,plasma membrane localization,heparin binding,chondroitin sulfate binding
ENSG00000111729,CLEC4A,c-type lectin domain,carbohydrate binding,pattern recognition receptor activity,cytokine modulation,cell adhesion,immunosuppression
ENSG00000135709,KIAA0513,cytoplasmic localization,cell growth regulation,response to stimuli,potential oncogenic role,tumor development,further investigation needed
ENSG00000186326,RGS9BP,regulator of g-protein coupled receptor signaling pathway,negative regulation of signal transduction,visual perception,rod photoreceptor outer segment,neuron projection,none
ENSG00000103226,NOMO3,nodal signaling pathway regulation,endoplasmic reticulum localization,multi-pass transmembrane protein insertion,protein binding,carbohydrate binding,ribosome binding
ENSG00000101425,BPI,lipid binding,lipopolysaccharide binding,negative regulation of tnf-α production,negative regulation of macrophage activation,negative regulation of il-8 production,extracellular region localization
ENSG00000163590,PPM1L,protein phosphatase activity,rna polymerase ii ctd dephosphorylation,mapk cascade regulation,transcriptional regulation,cell signaling pathway involvement,exosome localization
ENSG00000276836,ARHGAP27,rho gtpase activator activity,actin filament binding,endocytosis,signal transduction regulation,plasma membrane localization,cytosol localization
ENSG00000140545,MFGE8,apoptotic cell clearance,integrin binding,angiogenesis,extracellular matrix structural constituent,cell adhesion,tumor progression
ENSG00000164532,TBX20,t-box transcription factor,cardiac muscle cell proliferation,dna-templated transcription,cell fate specification,atrioventricular valve development,embryonic heart tube development
ENSG00000064225,ST3GAL6,glycosyltransferase activity,n-acetyllactosaminide alpha-2,3-sialyltransferase activity,cellular response to interleukin-6,protein glycosylation,golgi apparatus localization
ENSG00000178199,ZC3H12D,mrna binding,rna endonuclease activity,3'-utr-mediated mrna destabilization,p-body,cytoplasmic ribonucleoprotein granule,tumor growth regulation
ENSG00000156232,WHAMM,actin binding,arp2/3 complex binding,microtubule binding,positive regulation of actin nucleation,plasma membrane tubulation,lamellipodium assembly
ENSG00000141756,FKBP10,peptidyl-prolyl cis-trans isomerase activity,rna polymerase ii ctd heptapeptide repeat p3 isomerase activity,protein binding,calcium ion binding,regulation of transcription by rna polymerase ii,extracellular matrix assembly
ENSG00000221866,PLXNA4,semaphorin receptor activity,axon guidance,cell migration,chemorepulsion,neuron projection morphogenesis,synapse assembly
ENSG00000168282,MGAT2,protein n-linked glycosylation,golgi apparatus localization,glycosyltransferase activity,mannosylglycoprotein 2-beta-n-acetylglucosaminyltransferase activity,tumor progression,metastasis
ENSG00000048342,CC2D2A,cilium assembly,smoothened signaling pathway,embryonic brain development,kidney development,protein localization to ciliary transition zone,ciliary transition zone
ENSG00000125744,RTN2,endoplasmic reticulum localization,protein transport,glucose import regulation,membrane curvature,amyloid-beta regulation,cellular metabolism
ENSG00000182264,IZUMO1,protein homodimerization activity,signaling receptor binding,protein binding involved in heterotypic cell-cell adhesion,heterotypic cell-cell adhesion,plasma membrane localization,cell adhesion
ENSG00000129749,CHRNA10,acetylcholine-gated monoatomic cation-selective channel activity,calcium channel activity,regulation of postsynaptic membrane potential,cell communication,positive regulation of cytosolic calcium ion concentration,neuron projection
ENSG00000174343,CHRNA9,acetylcholine-gated cation-selective channel activity,calcium channel activity,neuron projection,transmembrane signaling receptor activity,monoatomic cation transport,cell communication
ENSG00000152127,MGAT5,protein n-linked glycosylation,receptor signaling pathway via stat,golgi apparatus,extracellular region,viral protein processing,positive regulation of cell migration
ENSG00000052795,FNIP2,torc1 signaling,lysosomal membrane localization,protein-protein interaction,dna damage response,atpase inhibitor activity,apoptosis regulation
ENSG00000122012,SV2C,transmembrane transporter activity,synaptic vesicle exocytosis,neurotransmitter transport,plasma membrane localization,protein binding,regulation of synaptic transmission
ENSG00000158158,CNNM4,sodium ion transmembrane transporter activity,magnesium ion transmembrane transporter activity,plasma membrane localization,protein binding,ion homeostasis,enamel mineralization
ENSG00000162836,ACP6,lysophosphatidic acid phosphatase activity,phospholipid metabolic process,lipid metabolic process,mitochondrial matrix localization,hematopoietic progenitor cell differentiation,cancer
ENSG00000167210,LOXHD1,lipoxygenase homology domain,lipid metabolism,sensory perception of sound,stereocilium,mechanosensory processes,none
ENSG00000126267,COX6B1,cytochrome-c oxidase activity,mitochondrial inner membrane,proton transmembrane transport,oxidative phosphorylation,cellular respiration,mitochondrion
ENSG00000236279,CLEC2L,carbohydrate binding,c-type lectin domain,membrane localization,immune modulation,cell adhesion,tumor progression
ENSG00000213934,HBG1,oxygen transport,hemoglobin complex,peroxidase activity,cellular oxidant detoxification,carbon dioxide transport,none
ENSG00000183734,ASCL2,transcription factor activity,dna-binding transcription activator activity,cell differentiation,immune system development,e-box binding,hypoxia response
ENSG00000237123,CDSN,cell-cell adhesion,desmosome formation,keratinization,skin morphogenesis,epidermal development,protein homodimerization activity
ENSG00000135272,MDFIC,dna-binding transcription factor binding,regulation of wnt signaling pathway,negative regulation of dna-templated transcription,positive regulation of viral transcription,cyclin binding,plasma membrane localization
ENSG00000263324,HCN3,potassium channel activity,voltage-gated sodium channel activity,camp binding,cellular response to dopamine,regulation of membrane potential,cellular response to camp
ENSG00000184571,PIWIL3,pirna binding,rna endonuclease activity,spermatogenesis,meiotic cell cycle,cell differentiation,none
ENSG00000167531,LALBA,lysozyme activity,cell-cell signaling,signal transduction,extracellular region,lactose synthase activity,calcium ion binding
ENSG00000166006,KCNC2,voltage-gated potassium channel activity,regulation of presynaptic membrane potential,response to toxic substance,membrane hyperpolarization,action potential firing rate,potassium ion transmembrane transport
ENSG00000151657,KIN,dna binding,double-stranded dna binding,dna repair,dna replication,mrna processing,nucleus localization
ENSG00000171940,ZNF217,dna-binding transcription repressor activity,transcriptional regulation,negative regulation of transcription by rna polymerase ii,nucleoplasm localization,mitochondrion localization,zinc finger domain binding
ENSG00000108231,LGI1,synaptic cleft localization,protein binding,neuron projection development,positive regulation of cell growth,signaling receptor binding,extracellular space
