ENSG00000006831,ADIPOR2,adiponectin binding,hormone-mediated signaling pathway,fatty acid oxidation,glucose homeostasis,inflammation modulation,tumor progression
ENSG00000138018,SELENOI,phosphatidylethanolamine biosynthetic process,ethanolaminephosphotransferase activity,transferase activity,endoplasmic reticulum localization,lipid biosynthesis,cellular membrane
ENSG00000164168,TMEM184C,transmembrane transporter activity,membrane localization,transmembrane transport,cellular signaling,tumor growth regulation,cell migration
ENSG00000146842,TMEM209,nuclear envelope,cytoplasm,membrane,golgi apparatus,protein transport,signal transduction
ENSG00000166471,TMEM41B,phospholipid scramblase activity,autophagosome assembly,er-mitochondria interactions,intracellular lipid transport,cellular signaling pathways,metabolic reprogramming
ENSG00000175274,TP53I11,negative regulation of cell population proliferation,membrane localization,tumor protein p53-inducible protein,none,none,none
ENSG00000139636,LMBR1L,t cell differentiation,wnt signaling pathway,negative regulation of canonical wnt signaling pathway,receptor-mediated endocytosis,protein binding,transmembrane signaling receptor activity
ENSG00000143797,MBOAT2,lipid acyltransferase activity,phospholipid metabolism,membrane remodeling,endoplasmic reticulum localization,chondrocyte differentiation regulation,esophageal carcinoma involvement
ENSG00000111860,CEP85L,centrosomal protein,microtubule organization,cell division,neuron migration,cytoskeleton,pericentriolar material
ENSG00000170390,DCLK2,histone kinase activity,microtubule binding,protein serine/threonine kinase activity,chromatin remodeling,intracellular signal transduction,tumor cell proliferation
ENSG00000100147,CCDC134,protein binding,angiogenesis,embryonic hemopoiesis,embryonic liver development,ossification regulation,placenta development
ENSG00000158966,CACHD1,voltage-gated calcium channel activity,calcium ion transport,membrane localization,tumor development,signal transduction dysregulation,cellular proliferation
ENSG00000148358,GPR107,clathrin heavy chain binding,plasma membrane localization,early endosome,clathrin-dependent endocytosis,none,none
ENSG00000176018,LYSMD3,peptidoglycan binding,golgi organization,plasma membrane localization,cell adhesion,cell migration,tumor invasion
ENSG00000124786,SLC35B3,sulfate-containing molecule transport,3'-phosphoadenosine 5'-phosphosulfate transport,golgi membrane localization,endoplasmic reticulum membrane localization,glycosylation,sulfation
ENSG00000131389,SLC6A6,amino acid transport,neurotransmitter transport,synaptic transmission,plasma membrane localization,gabaergic synapse,transmembrane transporter activity
ENSG00000149483,TMEM138,cilium assembly,cell projection organization,vacuolar membrane localization,membrane localization,cilia localization,dysregulation in cancer
ENSG00000180776,ZDHHC20,protein palmitoylation,protein-cysteine s-palmitoyltransferase activity,endoplasmic reticulum localization,golgi apparatus localization,membrane protein trafficking,signal transduction regulation
ENSG00000163704,PRRT3,membrane localization,signal transduction,vesicle trafficking,protein-protein interaction,tumor growth,cancer progression
ENSG00000173930,SLCO4C1,transmembrane transporter activity,sodium-independent organic anion transmembrane transporter activity,organic anion transmembrane transporter activity,plasma membrane localization,drug resistance,tumor microenvironment
ENSG00000187049,TMEM216,non-motile cilium assembly,cilium assembly,cell projection organization,protein binding,ciliary transition zone,mks complex
ENSG00000116396,KCNC4,voltage-gated potassium channel activity,potassium ion transport,action potential,chemical synaptic transmission,protein homooligomerization,transmembrane transport
ENSG00000103061,SLC7A6OS,hematopoietic progenitor cell differentiation,protein transport,developmental process,nuclear localization,cytoplasmic localization,gene regulation
ENSG00000164403,SHROOM1,actin filament binding,actin filament bundle assembly,adherens junction,cortical actin cytoskeleton,cell morphogenesis,apical junction complex
ENSG00000100124,ANKRD54,protein kinase regulator activity,intracellular signal transduction,protein-containing complex binding,nucleus localization,positive regulation of erythrocyte differentiation,none
ENSG00000114541,FRMD4B,ferm domain,epithelial cell polarity,cell-cell adhesion,cytoskeleton organization,tight junctions,extracellular space
,KIAA0556,unknown,unknown,unknown,unknown,unknown,unknown
ENSG00000148459,PDSS1,all-trans-decaprenyl-diphosphate synthase activity,ubiquinone biosynthetic process,mitochondrial matrix localization,polyprenyl diphosphate synthase complex,protein binding,prenyltransferase activity
ENSG00000019186,CYP24A1,vitamin d 25-hydroxylase activity,vitamin d catabolic process,vitamin d receptor signaling pathway,small molecule metabolic process,iron ion binding,lipid metabolic process
ENSG00000174886,NDUFA11,nadh dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,mitochondrial respiratory chain complex i assembly,aerobic respiration,proton motive force-driven mitochondrial atp synthesis,protein binding,mitochondrion
ENSG00000110074,FOXRED1,oxidoreductase activity,mitochondrial respiratory chain complex i assembly,mitochondrial inner membrane localization,energy production,metabolic reprogramming,tumor progression
ENSG00000144406,UNC80,monoatomic cation channel activity,plasma membrane localization,sodium channel complex,cation channel complex,monoatomic cation transmembrane transport,monoatomic cation homeostasis
ENSG00000164296,TIGD6,dna binding,nucleus localization,transcriptional regulation,cell cycle control,dna repair,tumorigenesis
ENSG00000004848,ARX,transcription factor activity,dna binding,neuron differentiation,nervous system development,cell proliferation regulation,tumorigenesis
ENSG00000172197,MBOAT1,phospholipid biosynthetic process,phosphatidylethanolamine acyl-chain remodeling,acyltransferase activity,lipid modification,membrane,regulation of neuron projection development
ENSG00000171487,NLRP5,inflammasome activation,cytokine release (il-1β,il-18),actin filament organization,protein localization,cell division regulation
ENSG00000183340,JRKL,dna binding,nucleus localization,central nervous system development,tumorigenesis,esophageal carcinoma,none
ENSG00000167701,GPT,gluconeogenesis,insulin signaling,nutrient level response,transaminase activity,extracellular exosome,l-alanine catabolic process
ENSG00000131848,ZSCAN5A,zinc finger domain,sequence-specific dna binding,rna polymerase ii regulatory region sequence-specific dna binding,transcriptional regulation,dna-binding transcription factor activity,esophageal carcinoma
ENSG00000113248,PCDHB15,cadherin domain,cell adhesion,homophilic interaction,nervous system development,plasma membrane localization,tumor progression
ENSG00000166548,TK2,deoxynucleoside kinase activity,thymidine kinase activity,nucleotide biosynthesis,dna biosynthetic process,mitochondrial localization,esca-related gene expression dysregulation
ENSG00000274538,PHLDA2,phosphatidylinositol phosphate binding,protein binding,regulation of gene expression,apoptotic process,regulation of glycogen metabolic process,animal organ morphogenesis
ENSG00000005889,ZFX,dna binding,rna polymerase ii-specific,chromatin insulator sequence binding,regulation of dna-templated transcription,positive regulation of transcription by rna polymerase ii,nucleus localization
ENSG00000164099,PRSS12,serine-type endopeptidase activity,zymogen activation,synaptic cleft localization,exocytosis,proteolysis,plasma membrane localization
ENSG00000275568,ARHGAP11A,gtpase activator activity,positive regulation of gtpase activity,regulation of small gtpase mediated signal transduction,signal transduction,cytosol localization,nucleus localization
ENSG00000138640,FAM13A,rho-gtpase regulation,signal transduction,gtpase activator activity,cytosol localization,cell motility,invasion
ENSG00000173083,HPSE,heparan sulfate proteoglycans degradation,extracellular matrix remodeling,angiogenesis,cell-matrix adhesion,pi3k/akt signaling pathway regulation,tumor invasion
ENSG00000134802,SLC43A3,xenobiotic transmembrane transporter activity,fatty acid transmembrane transporter activity,adenine transmembrane transporter activity,protein binding,plasma membrane localization,lipid transport
ENSG00000111696,NT5DC3,5'-nucleotidase activity,cytosol localization,mitochondrion localization,hydrolase activity,metal ion binding,nucleotide metabolism
ENSG00000056586,RC3H2,rna binding,ubiquitin protein ligase activity,post-transcriptional regulation of gene expression,protein ubiquitination,p-body localization,t cell differentiation
ENSG00000074657,ZNF532,dna binding,transcriptional regulation,cell cycle regulation,apoptosis,dna repair,oncogene
ENSG00000024526,DEPDC1,gtpase activator activity,protein binding,intracellular signal transduction,negative regulation of dna-templated transcription,nucleus localization,transcription repressor complex
ENSG00000125454,SLC25A19,thiamine pyrophosphate transmembrane transporter activity,deoxynucleotide transmembrane transporter activity,mitochondrial inner membrane,antiporter activity,transmembrane transport,mitochondrion
ENSG00000134343,ANO3,calcium-activated chloride channel activity,chloride transmembrane transport,membrane localization,lipid transport,detection of mechanical stimulus,ion homeostasis
ENSG00000123600,METTL8,trna n(3)-methylcytidine methyltransferase activity,mrna methyltransferase activity,positive regulation of mitochondrial translation,trna c3-cytosine methylation,chromatin remodeling,mitochondrion localization
ENSG00000091622,PITPNM3,phosphatidylinositol transfer activity,receptor tyrosine kinase binding,lipid binding,phospholipid transport,intermembrane lipid transfer,cell projection
ENSG00000204991,SPIRE2,actin cytoskeleton organization,vesicle-mediated transport,actin filament polymerization,microtubule binding,cell division,double-strand break repair
ENSG00000186001,LRCH3,septins cytoskeleton organization,protein binding,cytoplasm localization,none,none,none
ENSG00000213799,ZNF845,dna binding,rna polymerase ii cis-regulatory region sequence-specific dna binding,regulation of dna-templated transcription,transcriptional activation,rna polymerase ii-specific,nucleus localization
ENSG00000017483,SLC38A5,amino acid transporter transmembrane domain-containing protein,l-glutamine transport,glycine transport,l-serine transport,asparagine transport,sodium:proton antiporter activity
ENSG00000203705,TATDN3,hydrolase activity,acting on ester bonds,nucleic acid metabolism,dna repair,rna processing,none
ENSG00000123165,ACTRT1,chromatin binding,regulation of dna-templated transcription,smoothened signaling pathway regulation,nucleus localization,cytoplasm localization,swi/snf complex
ENSG00000180346,TIGD2,dna binding,nuclear localization,transcriptional regulation,gene expression alterations,esophageal carcinoma association,none
ENSG00000173681,BCLAF3,dna binding,transcription coregulator activity,mediator complex,rna polymerase ii regulation,positive regulation of transcription,cellular proliferation
ENSG00000277972,CISD3,mitochondrion,protein maturation by [2fe-2s] cluster transfer,2 iron,metal ion binding,[2fe-2s] cluster binding,cellular homeostasis
ENSG00000185189,NRBP2,protein kinase activity,negative regulation of macroautophagy,neuron differentiation,protein serine/threonine kinase activity,atp binding,cytoplasm localization
ENSG00000257315,ZBED6,transcriptional repression,dna binding,chromatin localization,negative regulation of transcription,rna polymerase ii-specific activity,nucleolus localization
ENSG00000070601,FRMPD1,protein binding,plasma membrane localization,regulation of g protein-coupled receptor signaling pathway,cytoskeleton organization,establishment of protein localization to membrane,cell adhesion
ENSG00000163623,NKX6-1,dna-binding transcription factor activity,pancreatic development,endocrine signaling pathways,tumor progression,gene expression regulation,cellular differentiation
ENSG00000104967,NOVA2,sequence-specific mrna binding,mrna splicing,regulation of alternative mrna splicing,nervous system development,neuron differentiation,rna binding
ENSG00000184677,ZBTB40,dna binding,transcriptional regulation,rna polymerase ii,dna damage response,protein binding,nucleus
ENSG00000251493,FOXD1,transcription factor activity,dna-binding,positive regulation of transcription,canonical wnt signaling pathway,metanephric capsule development,gene expression regulation
ENSG00000178919,FOXE1,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,cell migration,embryonic organ morphogenesis,regulation of dna-templated transcription,anatomical structure morphogenesis
ENSG00000186766,FOXI2,dna binding,rna polymerase ii cis-regulatory region sequence-specific dna binding,regulation of dna-templated transcription,anatomical structure morphogenesis,chromatin,cellular differentiation
ENSG00000179981,TSHZ1,dna binding,rna polymerase ii-specific,transcriptional regulation,metal ion binding,regulation of gene expression,embryonic development
ENSG00000176678,FOXL1,dna binding,transcriptional regulation,cell differentiation,epithelial tissue development,oncogenic gene expression,tumor progression
ENSG00000164379,FOXQ1,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,regulation of dna-templated transcription,anatomical structure morphogenesis,cell differentiation,negative regulation of transcription by rna polymerase ii
ENSG00000267728,KRTAP9-9,keratin filament,cytosol,intermediate filament,structural integrity,epithelial cell,tissue fragility
ENSG00000180386,KRTAP9-7,keratin filament,cytosol localization,structural integrity,cellular morphology,tumor development,epithelial cells
ENSG00000240542,KRTAP9-1,keratin filament,cytosol,intermediate filament,cell motility,apoptosis resistance,esophageal carcinoma
ENSG00000162782,TDRD5,transposable element silencing,pirna processing,germ cell development,spermatogenesis,p granule organization,tudor domain
ENSG00000227140,USP17L5,cysteine-type deubiquitinase activity,protein deubiquitination,regulation of protein stability,apoptosis,proteolysis,cytosol localization
ENSG00000230549,USP17L1,cysteine-type deubiquitinase activity,protein stability regulation,apoptotic process,regulation of protein degradation,cytosol localization,endoplasmic reticulum localization
ENSG00000144659,SLC25A38,glycine transmembrane transporter activity,mitochondrial inner membrane localization,heme biosynthetic process,mitochondrion,glycine import into mitochondrion,none
ENSG00000188452,CERKL,sphingolipid metabolic process,lipid kinase activity,golgi apparatus localization,protein binding,sphingolipid biosynthetic process,membrane trafficking
ENSG00000176567,OR4X1,olfactory receptor activity,g protein-coupled receptor activity,sensory perception of smell,detection of chemical stimulus,chemical stimulus involved in sensory perception of smell,membrane localization
ENSG00000214435,AS3MT,arsenite methyltransferase activity,methylation,toxin metabolic process,cytosol localization,arsonoacetate metabolic process,arsenic detoxification
ENSG00000196917,HCAR1,g protein-coupled receptor activity,lipid catabolism regulation,membrane localization,hydroxycarboxylic acid binding,signal transduction,cancer cell growth
ENSG00000184347,SLIT3,chemorepulsion,axon guidance,negative regulation of cell growth,roundabout signaling pathway,cellular response to hormone stimulus,extracellular space localization
ENSG00000165973,NELL1,protein binding,calcium ion binding,heparin binding,regulation of gene expression,positive regulation of apoptotic process,extracellular space localization
ENSG00000171714,ANO5,calcium-activated chloride channel activity,plasma membrane localization,protein dimerization,chloride transmembrane transport,monoatomic ion transmembrane transport,cellular membrane repair
ENSG00000170613,FAM71B,protein modification,cellular localization,tumorigenesis,cancer progression,esophageal carcinoma,none
ENSG00000261221,ZNF865,dna-binding,transcriptional regulation,rna polymerase ii interaction,nucleus localization,gene expression control,cancer-related dysregulation
ENSG00000139800,ZIC5,dna-binding transcription factor activity,regulation of transcription by rna polymerase ii,rna polymerase ii cis-regulatory region sequence-specific dna binding,cell differentiation,sequence-specific double-stranded dna binding,central nervous system development
ENSG00000224877,NDUFAF8,protein binding,mitochondrial respiratory chain complex i assembly,mitochondrial matrix localization,dysregulation in tumorigenesis,impaired mitochondrial respiration,metabolic reprogramming
ENSG00000240857,RDH14,retinol dehydrogenase activity,lipid metabolic process,retinol metabolic process,lysosomal membrane localization,endoplasmic reticulum localization,oxidoreductase activity
ENSG00000101166,PRELID3B,mitochondrial localization,phosphatidic acid transfer activity,protein binding,phospholipid transport,intermembrane lipid transfer,mitochondrial function regulation
ENSG00000127184,COX7C,cytochrome c oxidase activity,mitochondrial electron transport,oxidative phosphorylation,atp generation,cellular respiration,protein binding
ENSG00000240230,COX19,cytochrome c oxidase assembly,mitochondrial localization,intracellular copper ion homeostasis,protein binding,cellular respiration,cancer-related expression changes
ENSG00000123815,COQ8B,ubiquinone biosynthesis,mitochondrial membrane localization,kinase activity,lipid binding,protein phosphorylation,atp hydrolysis activity
ENSG00000135469,COQ10A,ubiquinone binding,cellular respiration,mitochondrial inner membrane,mitochondrion,coenzyme q biosynthesis,none
ENSG00000173085,COQ2,ubiquinone biosynthesis,mitochondrial function,electron transport chain,cellular respiration,atp production,metabolic stress
ENSG00000167799,NUDT8,coenzyme a diphosphatase activity,medium-chain fatty-acyl-coa catabolic process,mitochondrion localization,succinyl-coa catabolic process,propionyl-coa catabolic process,mitochondrial dysfunction
ENSG00000165443,PHYHIPL,protein binding,cytoplasm localization,cellular proliferation,tumor survival,signaling pathway modulation,protein-protein interaction
ENSG00000115520,COQ10B,ubiquinone binding,mitochondrial inner membrane,cellular respiration,oxidative phosphorylation,energy metabolism,tumorigenesis
ENSG00000185973,TMLHE,trimethyllysine dioxygenase activity,iron ion binding,mitochondrial matrix localization,histone modification,metabolic regulation,carnitine biosynthesis
ENSG00000006282,SPATA20,carbohydrate metabolic process,spermatogenesis,cell differentiation,mitochondrion localization,extracellular region,tumor expression
ENSG00000146250,PRSS35,inactive serine protease,extracellular region localization,protein binding,tumor microenvironment interactions,proteolytic regulation,tumor progression
ENSG00000184831,APOO,mitochondrial cristae formation,lipid transport,inner mitochondrial membrane organization,protein binding,cellular respiration,tumor metabolism
ENSG00000144481,TRPM8,thermoception,calcium channel activity,ligand-gated ion channel,membrane raft localization,intracellular calcium ion homeostasis,monoatomic ion transport
ENSG00000198771,RCSD1,actin filament binding,phosphatidylinositol phosphate binding,retrograde transport,protein localization to endosome,skeletal muscle contraction,cellular hyperosmotic response
ENSG00000276776,TC2N,nuclear localization,protein-protein interaction,transcriptional regulation,dna repair,c2 domain,esophageal carcinoma
ENSG00000163608,NEPRO,notch signaling,neuron differentiation,nucleolus localization,positive regulation,cellular proliferation,tissue homeostasis
ENSG00000174990,CA5A,carbonate dehydratase activity,mitochondrial matrix localization,one-carbon metabolic process,lyase activity,zinc ion binding,tumor microenvironment adaptation
ENSG00000167800,TBX10,dna-binding transcription factor activity,anatomical structure morphogenesis,cell fate specification,regulation of transcription by rna polymerase ii,positive regulation of dna-templated transcription,rna polymerase ii cis-regulatory region sequence-specific dna binding
ENSG00000235608,NKX1-1,transcription factor activity,dna-binding,chromatin regulation,gene expression regulation,tumor development,cell differentiation
ENSG00000131845,ZNF304,dna methylation,transcription regulation,angiogenesis,cell migration,chromatin organization,epithelial cell proliferation
ENSG00000105467,SYNGR4,synaptic vesicle membrane,neuromuscular junction,membrane,gene expression alteration,tumor progression,none
ENSG00000213853,EMP2,integrin binding,kinase binding,positive regulation of angiogenesis,regulation of endothelial cell migration,cell-matrix adhesion,positive regulation of cell population proliferation
ENSG00000132294,EFR3A,phosphatidylinositol phosphate biosynthetic process,plasma membrane localization,cytosol localization,protein localization to plasma membrane,lipid metabolism,signal transduction
ENSG00000165757,JCAD,angiogenesis,mapk cascade,vascular endothelial growth factor signaling pathway,cell adhesion,cell junction,perinuclear region localization
ENSG00000165959,CLMN,actin filament binding,negative regulation of cell population proliferation,cytoskeletal organization,nuclear migration,cell motility,tumor suppressor function
ENSG00000115459,ELMOD3,cytoskeleton organization,cilium assembly,protein localization,sensory perception,cell migration,gene expression
ENSG00000166897,ELFN2,protein phosphatase inhibitor activity,synaptic membrane adhesion,cellular signaling disruption,tumor growth,metastasis,none
ENSG00000288318,PALM3,regulation of cell shape,toll signaling pathway,negative regulation of cytokine-mediated signaling pathway,lps response,plasma membrane localization,cytoplasm location
ENSG00000215252,GOLGA8B,golgi organization,cis-golgi network,golgi cisterna membrane,cellular trafficking,protein modification,secretion
ENSG00000116157,GPX7,glutathione peroxidase activity,oxidative stress response,endoplasmic reticulum localization,cellular oxidant detoxification,peroxidase activity,protein binding
ENSG00000212657,KRTAP16-1,keratin filament,structural molecule activity,cytosol localization,epithelial cell integrity,aberrant expression,tumor progression
ENSG00000170667,RASA4B,ras gtpase activator activity,negative regulation of ras protein signal transduction,gtpase activator activity,cellular response to calcium ion,cytosol localization,plasma membrane localization
ENSG00000284965,OR2F2,olfactory receptor activity,g protein-coupled receptor activity,sensory perception of smell,detection of chemical stimulus,membrane localization,none
ENSG00000130368,MAS1,peptide binding,g protein-coupled receptor activity,positive regulation of dna replication,canonical nf-κb signal transduction,cellular response to peptide hormone stimulus,plasma membrane localization
ENSG00000154678,PDE1C,calmodulin binding,cyclic nucleotide phosphodiesterase activity,signal transduction,lysosome localization,cgmp hydrolysis,camp hydrolysis
ENSG00000188107,EYS,calcium ion binding,cell surface localization,cilia,photoreceptor outer segment,skeletal muscle tissue regeneration,extracellular exosome
ENSG00000172824,CES4A,hydrolase activity,carboxylic ester hydrolase activity,extracellular region localization,lipid metabolism,tumorigenesis,disease progression
ENSG00000214595,EML6,microtubule binding,cytoskeleton organization,cell division,wd40 domain,cellular localization,esophageal carcinoma
ENSG00000238243,OR2W3,olfactory receptor activity,g protein-coupled receptor activity,detection of chemical stimulus,sensory perception of smell,tumor development,aberrant expression
,PRSS42,serine protease activity,extracellular matrix remodeling,cell signaling,tumor growth,invasion,metastasis
126231,ZNF573,dna-binding transcription factor activity,regulation of dna-templated transcription,rna polymerase ii cis-regulatory region sequence-specific dna binding,nucleus localization,transcriptional repression,krab domain
ENSG00000102043,MTMR8,phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity,regulation of macroautophagy,protein binding,lipid metabolic process,nuclear localization
ENSG00000189108,IL1RAPL2,nad+ nucleosidase activity,interleukin-1 receptor activity,cell surface receptor signaling pathway,negative regulation of interleukin-1 signaling,cytokine-mediated signaling pathway,central nervous system development
ENSG00000254245,PCDHGA3,cadherin binding,cell adhesion,endosome transport,organelle fusion,calcium ion binding,nervous system development
ENSG00000174948,GPR149,g protein-coupled receptor activity,neuropeptide binding,signal transduction,ovulation regulation,follicle growth,neuronal signaling
ENSG00000167065,DUSP18,map kinase serine/threonine phosphatase activity,chromatin remodeling,rna polymerase ii ctd heptapeptide repeat s5 phosphatase activity,regulation of transcription by rna polymerase ii,protein tyrosine phosphatase activity,histone h2axs140 phosphatase activity
ENSG00000156194,PPEF2,histone phosphatase activity,map kinase phosphatase activity,negative regulation of apoptotic signaling pathway,chromatin remodeling,regulation of transcription,apoptotic signaling pathway
ENSG00000203867,RBM20,rna binding,pre-mrna intronic binding,splicing factor binding,alternative mrna splicing,regulation of rna splicing,mrna processing
ENSG00000167861,HID1,golgi apparatus,protein binding,protein trafficking,cellular compartmentalization,exosome biogenesis,microtubule interaction
ENSG00000198585,NUDT16,rna decapping activity,snorna degradation,mrna degradation,nucleotide metabolism,cell cycle regulation,nucleus localization
ENSG00000213973,ZNF99,dna binding,rna polymerase ii cis-regulatory region sequence-specific dna binding,transcriptional activator activity,regulation of transcription by rna polymerase ii,nucleus localization,positive regulation of transcription by rna polymerase ii
ENSG00000263464,PPIAL4C,rna polymerase ii ctd heptapeptide repeat p3 isomerase activity,rna polymerase ii ctd heptapeptide repeat p6 isomerase activity,protein folding,regulation of transcription by rna polymerase ii,cytoplasm localization,peptidyl-prolyl cis-trans isomerase activity
ENSG00000137080,IFNA21,type i interferon receptor binding,cytokine activity,defense response to virus,natural killer cell activation,t cell activation,cellular response to virus
ENSG00000174482,LINGO2,synapse assembly,leucine-rich repeat,immunoglobulin-like domain,nogo receptor interacting protein,extracellular matrix,glutamatergic synapse
ENSG00000197479,PCDHB11,calcium ion binding,cell adhesion,homophilic cell adhesion,synapse assembly,chemical synaptic transmission,plasma membrane localization
ENSG00000250120,PCDHA10,protocadherin activity,homophilic cell adhesion,heart development,aorta development,cell-cell contact,developmental processes
ENSG00000211679,IGLC3,antigen binding,adaptive immune response,immunoglobulin mediated immune response,b cell receptor signaling pathway,plasma membrane localization,extracellular space
ENSG00000253910,PCDHGB2,calcium ion binding,cell adhesion,homophilic cell adhesion,plasma membrane localization,tumor progression,invasion
ENSG00000254221,PCDHGB1,calcium ion binding,cell adhesion,nervous system development,homophilic cell adhesion,plasma membrane localization,tumor progression
ENSG00000248383,PCDHAC1,cell adhesion,calcium ion binding,homophilic cell adhesion,plasma membrane localization,nervous system development,cancer progression
ENSG00000198077,CYP2A7,arachidonate epoxygenase activity,oxidoreductase activity,heme binding,monooxygenase activity,iron ion binding,membrane localization
ENSG00000186190,BPIFB3,lipid binding,protein binding,innate immune response,cytoplasm localization,extracellular region localization,none
ENSG00000165246,NLGN4Y,synaptic vesicle endocytosis,chemical synaptic transmission,inhibitory synapse,postsynaptic membrane assembly,modulation of chemical synaptic transmission,neuron cell-cell adhesion
ENSG00000236334,PPIAL4G,peptidyl-prolyl cis-trans isomerase activity,rna polymerase ii ctd heptapeptide repeat p3 isomerase activity,regulation of transcription by rna polymerase ii,protein folding,cytoplasm localization,none
ENSG00000131398,KCNC3,voltage-gated potassium channel activity,protein tetramerization,action potential,potassium ion transmembrane transport,protein homooligomerization,esophageal carcinoma development
ENSG00000272674,PCDHB16,calcium ion binding,cell-cell adhesion,synapse assembly,nervous system development,homophilic cell adhesion,plasma membrane localization
ENSG00000251664,PCDHA12,cell adhesion,homophilic interaction,plasma membrane localization,nervous system development,tissue integrity,tumor invasion
,IGLC2,antigen binding,immunoglobulin-mediated immune response,extracellular exosome,blood microparticle,adaptive immune response,tumor microenvironment
ENSG00000187372,PCDHB13,calcium ion binding,cell adhesion,synapse assembly,nervous system development,plasma membrane localization,homophilic cell adhesion via plasma membrane adhesion molecules
ENSG00000255408,PCDHA3,cell adhesion,homophilic cell adhesion,plasma membrane localization,nervous system development,calcium ion binding,protocadherin  family
ENSG00000162365,CYP4A22,cytochrome p450 activity,long-chain fatty acid omega-hydroxylase activity,arachidonate omega-hydroxylase activity,iron ion binding,lipid metabolism,oxidative stress
ENSG00000239389,PCDHA13,cadherin domain,cell adhesion,homophilic cell adhesion,plasma membrane localization,nervous system development,none
ENSG00000204961,PCDHA9,protocadherin-mediated cell adhesion,plasma membrane localization,cell adhesion via plasma membrane,nervous system development,homophilic cell adhesion,none
ENSG00000160870,CYP3A7,cytochrome p450 activity,steroid metabolic process,xenobiotic metabolic process,monooxygenase activity,heme binding,drug metabolism
ENSG00000186526,CYP4F8,monooxygenase activity,oxidoreductase activity,heme binding,iron ion binding,lipid metabolism,cellular detoxification
ENSG00000276547,PCDHGB5,cell adhesion,nervous system development,homophilic cell adhesion via plasma membrane adhesion molecules,calcium ion binding,plasma membrane localization,extracellular exosome
ENSG00000253953,PCDHGB4,calcium ion binding,cell adhesion,homophilic cell adhesion,plasma membrane localization,nervous system development,cancer progression
ENSG00000166173,LARP6,rna binding,mrna binding,protein binding,regulation of translation,collagen biosynthetic process,cytoplasm localization
ENSG00000284810,CTRB2,serine-type endopeptidase activity,serine-type peptidase activity,extracellular region,proteolysis,digestion,tumor progression
ENSG00000100012,SEC14L3,lipid binding,exosome transport,cellular proliferation,metastasis,signal transduction,tumor microenvironment modulation
ENSG00000253485,PCDHGA5,cell adhesion,calcium ion binding,nervous system development,homophilic cell adhesion,plasma membrane localization,tumor progression
ENSG00000197838,CYP2A13,arachidonate epoxygenase activity,coumarin 7-hydroxylase activity,oxidoreductase activity,monooxygenase activity,metal ion binding,cytoplasm localization
ENSG00000105889,STEAP1B,ferric oxidoreductase activity,protein binding,endosome localization,plasma membrane localization,iron metabolism regulation,redox balance regulation
ENSG00000051128,HOMER3,g protein-coupled glutamate receptor binding,calcium influx regulation,synaptic plasticity,store-operated calcium entry (soce),calcineurin-nfat signaling cascade,interleukin-2 production
ENSG00000262209,PCDHGB3,calcium ion binding,homophilic cell adhesion,cell adhesion,plasma membrane localization,none,none
ENSG00000214042,IFNA7,type i interferon-mediated signaling pathway,cytokine receptor binding,b cell activation involved in immune response,t cell activation involved in immune response,cellular response to virus,extracellular region localization
ENSG00000243709,LEFTY1,tgf-β antagonist activity,cytokine activity,transforming growth factor beta receptor binding,negative regulation of transcription,tissue morphogenesis,left/right symmetry determination
ENSG00000124467,PSG8,protein tyrosine kinase binding,immune system process,signal transduction,extracellular region,plasma membrane,cell surface
ENSG00000071073,MGAT4A,n-glycosylation,glycosyltransferase activity,protein folding,er lumen localization,tumor progression,endoplasmic reticulum
ENSG00000130751,NPAS1,dna-binding transcription factor activity,protein heterodimerization activity,regulation of dna-templated transcription,regulation of transcription by rna polymerase ii,negative regulation of transcription by rna polymerase ii,chromatin
ENSG00000095587,TLL2,metallopeptidase activity,extracellular matrix organization,cell differentiation,negative regulation of skeletal muscle tissue growth,collagen fibril organization,protein processing
ENSG00000163295,ALPI,alkaline phosphatase activity,dephosphorylation,plasma membrane localization,extracellular region,protein binding,cell growth regulation
ENSG00000059691,GATB,mitochondrial translation,trna processing,glutamine metabolism,amino acid metabolism,protein synthesis,atp binding
ENSG00000004809,SLC22A16,spermidine transmembrane transport,carnitine transport,organic cation transport,cell differentiation,acid secretion,transmembrane transport
ENSG00000113212,PCDHB7,calcium ion binding,cell adhesion,homophilic cell adhesion,plasma membrane localization,nervous system development,tissue organization
ENSG00000204970,PCDHA1,cell adhesion,homophilic cell adhesion,plasma membrane localization,endoplasmic reticulum localization,nervous system development,epithelial layer formation
ENSG00000131409,LRRC4B,synaptic membrane adhesion,positive regulation of synapse assembly,regulation of presynapse assembly,plasma membrane localization,postsynaptic density membrane,cell projection
ENSG00000198131,ZNF544,dna binding,transcriptional regulation,rna polymerase ii binding,positive regulation of transcription,cancer-related gene expression alterations,nucleus localization
ENSG00000186297,GABRA5,gaba-gated chloride ion channel activity,chloride transmembrane transport,inhibitory synapse assembly,neuron development,regulation of postsynaptic membrane potential,gabaergic
